sample_index,true_tx,y_true,y_pred,closed_set_pred,unknown_score,rx,date,weight_time,weight_frequency_phase,weight_domain,weight_open_set,reliability_time,reliability_frequency_phase,reliability_domain,reliability_open_set,cluster
8465,8-8,89,120,24,0.711746750899545,18-2,2021_03_23,0.24983735,0.686281,0.015789568,0.048091974,0.016013362,0.1899875,0.03236843,0.07752523,4
8478,11-20,104,120,104,0.4239305692015252,18-2,2021_03_23,0.03293145,0.9361063,0.0059288223,0.025033502,0.021732334,0.09569695,0.04872206,0.10285846,8
8508,20-6,4,120,18,0.1789583513173555,8-14,2021_03_23,0.96894985,0.004193227,0.006910239,0.019946659,0.077372625,0.05242506,0.11167713,0.116023004,10
8515,8-8,89,120,24,0.2929349155455174,13-14,2021_03_23,0.011355352,0.97017956,0.00414453,0.014320573,0.011322847,0.15214474,0.056731883,0.11149419,4
8537,1-12,28,120,60,0.45528701585644393,18-2,2021_03_23,0.9577225,0.0015535965,0.025019884,0.015704017,0.07715668,0.031602636,0.028865773,0.041766245,6
8545,1-11,46,120,46,0.6410641256019631,13-14,2021_03_23,0.06511786,0.9001483,0.017288882,0.017444907,0.012251514,0.13160802,0.049032822,0.096027225,4
8550,20-16,77,120,77,0.7097176742199479,18-2,2021_03_23,0.19803306,0.006767758,0.23334943,0.5618497,0.013432102,0.33213353,0.04139132,0.01863582,9
8551,1-12,28,120,32,0.5717199344283487,13-14,2021_03_23,0.34784925,0.6105655,0.028982019,0.012603263,0.014750377,0.06628392,0.06705515,0.17255114,8
8580,19-2,74,120,40,0.4391289665092467,13-14,2021_03_23,0.837716,0.010854941,0.10588078,0.04554825,0.07506707,0.057031922,0.04497179,0.06652887,10
8595,20-12,64,120,72,0.9858958084366856,13-14,2021_03_23,0.8042915,0.010816155,0.072633065,0.11225934,0.020736454,0.087933436,0.059715446,0.031821333,11
8612,19-2,74,120,74,0.13577341333171902,2-19,2021_03_23,0.63639766,0.028093765,0.17481102,0.16069755,0.0397122,0.07844715,0.04695375,0.10060829,3
8648,2-1,100,120,74,0.9992903774200392,18-2,2021_03_23,0.89757717,3.6995374e-05,0.0027825378,0.09960333,0.031105438,0.03911496,0.036504313,0.026554612,10
8663,12-1,112,120,78,0.6355711259748085,18-2,2021_03_23,0.76644,0.017329354,0.18957293,0.026657809,0.31891325,0.028410107,0.05302098,0.16735557,5
8675,17-3,10,120,110,0.6148728443052122,18-2,2021_03_23,0.8088797,0.051626917,0.05137329,0.08812011,0.24124545,0.056011934,0.091355465,0.16943838,10
8693,4-11,65,120,65,0.9441762097477521,13-14,2021_03_23,0.37013277,0.014900664,0.08409859,0.53086793,0.012239983,0.031249959,0.06310019,0.04185932,1
8711,2-1,100,120,100,0.9838531277846565,18-2,2021_03_23,0.012167069,0.20986265,0.31029317,0.4676771,0.013420418,0.036146373,0.0510658,0.076812975,0
8734,19-20,22,120,74,0.13357979422313068,8-14,2021_03_23,0.4723555,0.15235318,0.12030491,0.25498638,0.014973444,0.18516532,0.051460136,0.07826251,11
8757,7-14,93,120,110,0.8591068469698708,18-2,2021_03_23,0.8086661,0.09031986,0.043185107,0.057828967,0.32193822,0.045800023,0.09866,0.11895142,10
8774,20-14,58,120,69,0.9842319810316371,1-19,2021_03_23,0.14929964,0.5283852,0.27454633,0.047768835,0.014082913,0.052886628,0.026729073,0.08490945,0
8779,13-14,3,120,6,0.9998833620002571,1-19,2021_03_23,0.7289149,0.007847205,0.03652143,0.22671653,0.021201568,0.069897465,0.03481744,0.023385908,1
8785,19-1,52,120,52,0.8968999829996336,1-19,2021_03_23,0.804685,0.0058417316,0.12759641,0.06187675,0.016069613,0.06091891,0.032152764,0.030699348,11
8793,20-18,8,120,94,0.1504566638757903,2-19,2021_03_23,0.1553739,0.76919806,0.045041367,0.03038665,0.014943969,0.2017409,0.029689873,0.17632961,8
8823,20-14,58,120,69,0.9908989596522881,1-19,2021_03_23,0.29774827,0.4131728,0.23765855,0.051420346,0.018953886,0.048999146,0.02373999,0.1236024,4
8841,11-4,60,120,60,0.11400163022156108,8-14,2021_03_23,0.011211983,0.9110602,0.014980072,0.06274773,0.01964153,0.15270942,0.050929155,0.090685226,4
8849,19-19,54,120,24,0.4186540507230973,13-14,2021_03_23,0.2597519,0.54920554,0.16488868,0.02615389,0.009283455,0.14002204,0.041107114,0.13490823,4
8882,19-1,52,120,74,0.9503017672716801,18-2,2021_03_23,0.7058935,0.003815895,0.014883289,0.27540728,0.026561514,0.04915563,0.092102215,0.07025207,10
8889,1-1,57,120,21,0.1159907314328442,18-2,2021_03_23,0.21745034,0.6018757,0.14284752,0.037826408,0.0098878825,0.22432412,0.05487657,0.083854,8
8906,19-13,29,120,45,0.31120648312828697,2-19,2021_03_23,0.07658577,0.74325955,0.08354381,0.096610904,0.02059021,0.023222892,0.02822826,0.19630805,0
8928,19-5,91,120,56,0.5727806304979269,18-2,2021_03_23,0.80443275,0.024207627,0.046491653,0.124867916,0.04589276,0.032900665,0.06802083,0.08567233,10
8939,18-4,31,120,118,0.8496533289321981,18-2,2021_03_23,0.6782048,0.12229444,0.07849579,0.12100502,0.52036554,0.056308083,0.029935464,0.12926051,5
8947,15-15,44,120,118,0.4527512698099876,18-2,2021_03_23,0.35415325,0.121094584,0.15818764,0.3665645,0.4130785,0.039548613,0.09919429,0.15555055,5
8950,1-19,32,120,115,0.9320064578357993,18-2,2021_03_23,0.775287,0.00025422568,0.006618451,0.21784031,0.011724571,0.0643274,0.044445965,0.03985251,6
9006,20-1,76,120,67,0.12240413140871904,1-19,2021_03_23,0.9928266,9.549485e-05,0.0056293462,0.0014485463,0.08930003,0.044966295,0.03961387,0.03711543,10
9027,4-11,65,120,65,0.22808591669695655,13-14,2021_03_23,0.069576055,0.17027116,0.023167834,0.73698497,0.010363579,0.03850314,0.062512204,0.04912892,1
9043,12-1,112,120,53,0.9309744324720297,18-2,2021_03_23,0.41748703,0.052606042,0.24254008,0.28736678,0.17794417,0.04124045,0.08224203,0.119290024,10
9078,1-19,32,120,74,0.8228857560278778,18-2,2021_03_23,0.95775867,0.00018454801,0.0005654226,0.041491322,0.02106322,0.0467985,0.039572623,0.07170427,3
9093,13-14,3,120,23,0.9596737075369117,1-19,2021_03_23,0.25988567,0.002820568,0.12570153,0.61159223,0.02280355,0.42272708,0.034200158,0.018169673,9
9102,11-7,49,120,67,0.1960060071771346,1-19,2021_03_23,0.9661695,0.012746457,0.014225025,0.0068590874,0.29806203,0.043705944,0.044578705,0.14244428,10
9111,20-1,76,120,74,0.5513098851116064,8-14,2021_03_23,0.9001297,0.0031722914,0.07433437,0.022363627,0.017229846,0.05515014,0.053198952,0.056125548,10
9120,11-4,60,120,60,0.5572292608989317,8-14,2021_03_23,0.03222238,0.24848653,0.025463482,0.69382757,0.015710779,0.108097896,0.046535805,0.041312367,2
9136,13-14,3,120,3,0.40099021785244243,18-2,2021_03_23,0.0014610292,0.0012182445,0.0016458939,0.9956748,0.012662213,0.114253834,0.037759475,0.031160656,9
9185,19-2,74,120,67,0.19979031215060014,1-19,2021_03_23,0.9780676,0.010377602,0.0053038443,0.006250851,0.12789135,0.05150943,0.03272983,0.09072102,3
9189,16-1,1,120,28,0.5142354153765096,2-19,2021_03_23,0.7618155,0.00256476,0.21027319,0.0253466,0.020160168,0.04599976,0.04490233,0.044853806,3
9195,20-16,77,120,77,0.1545462431606182,18-2,2021_03_23,0.1364997,0.063713305,0.053768422,0.74601865,0.011842568,0.36433426,0.04624607,0.040944245,9
9261,11-7,49,120,54,0.7534951247646249,1-19,2021_03_23,0.98341644,0.00028393313,0.0070289574,0.009270794,0.021827446,0.04657729,0.044439003,0.03371887,3
9276,19-19,54,120,54,0.29698671583143915,18-2,2021_03_23,0.21406634,0.13702711,0.057157658,0.59174883,0.01306434,0.16030893,0.046235323,0.12916864,1
9277,7-10,40,120,24,0.9440598244614367,18-2,2021_03_23,0.2911851,0.019048449,0.5504442,0.13932216,0.01445639,0.069514535,0.048986774,0.048984688,3
9306,2-1,100,120,91,0.8834216232829338,18-2,2021_03_23,0.8042689,0.03402657,0.11213396,0.049570587,0.12880352,0.029669289,0.04134418,0.116695024,10
9327,6-1,80,120,64,0.5887000934829647,18-2,2021_03_23,0.9929283,0.00012576075,0.0027613002,0.0041846917,0.019013109,0.034047555,0.025407027,0.040976085,3
9336,17-10,97,120,54,0.7614091281901956,2-19,2021_03_23,0.9562238,0.0010964283,0.032429967,0.0102498345,0.015555663,0.044303294,0.029325545,0.03938102,10
9371,12-7,42,120,82,0.12283679000665082,1-19,2021_03_23,0.025076991,0.83496195,0.057695366,0.08226566,0.015476292,0.0686097,0.032572985,0.047232326,0
9395,13-14,3,120,36,0.5001864266929238,2-19,2021_03_23,0.2422314,0.046854526,0.08591201,0.625002,0.02272932,0.072655335,0.020000184,0.017291723,0
9397,16-16,115,120,97,0.6675483071309252,18-2,2021_03_23,0.49990878,0.013756121,0.32946917,0.15686598,0.01902658,0.07458549,0.04592535,0.051379755,3
9400,10-1,67,120,78,0.9363865435395592,18-2,2021_03_23,0.93511486,0.0021841356,0.04840984,0.014291091,0.027135639,0.04668681,0.039788716,0.088936016,10
9418,2-1,100,120,100,0.9991589236134912,18-2,2021_03_23,0.40231743,0.0028038723,0.40197018,0.19290856,0.023165548,0.05282528,0.028052753,0.026064316,3
9452,18-13,34,120,34,0.23464890622741438,18-2,2021_03_23,0.11059451,0.4748512,0.34923023,0.06532409,0.015047638,0.024921939,0.044042937,0.13980226,4
9456,19-16,7,120,58,0.11460266813049345,18-2,2021_03_23,0.16045016,0.3498643,0.45012012,0.03956534,0.015719276,0.04190406,0.035061058,0.23125885,0
9507,10-20,118,120,74,0.8324294616080485,18-2,2021_03_23,0.9406511,0.00057949865,0.0015259372,0.057243526,0.049301304,0.036998972,0.062923335,0.059757687,10
9531,2-16,56,120,10,0.6312374563146577,18-2,2021_03_23,0.19855773,0.06278739,0.6994447,0.03921023,0.4535948,0.027490837,0.05370632,0.12964168,0
9533,8-8,89,120,89,0.12685047205511607,13-14,2021_03_23,0.3277188,0.36479536,0.058481634,0.24900414,0.0076894187,0.2312538,0.052446626,0.08569541,4
9535,1-20,110,120,103,0.23732097910639102,18-2,2021_03_23,0.8134284,0.029318463,0.11716608,0.04008704,0.052181475,0.03901431,0.04368231,0.14280926,10
9536,8-8,89,120,24,0.4525958682305785,13-14,2021_03_23,0.032386135,0.94779396,0.0067817313,0.013038122,0.009083115,0.18739642,0.051498253,0.08977637,4
9542,1-12,28,120,28,0.1431708357106761,18-2,2021_03_23,0.02002598,0.9726396,0.0034900473,0.0038444118,0.029622197,0.05402971,0.052532684,0.11272051,8
9547,15-1,16,120,105,0.8245029662228803,8-14,2021_03_23,0.92169905,0.0026918862,0.049654078,0.025954932,0.04444259,0.038956624,0.033044968,0.023884404,6
9560,20-12,64,120,64,0.14182528833806382,2-19,2021_03_23,0.08159667,0.20373952,0.052599236,0.66206455,0.016812267,0.10563573,0.039741036,0.075616516,1
9581,6-1,80,120,74,0.9674445490420208,13-14,2021_03_23,0.9975292,0.00097395317,0.0006660203,0.0008308066,0.02175672,0.08962592,0.047432058,0.06992211,3
9583,1-2,21,120,54,0.9986027894486451,2-19,2021_03_23,0.9517004,0.0009703733,0.033379417,0.013949875,0.01021642,0.044462115,0.02853614,0.028131325,3
9593,4-10,15,120,11,0.4120280455655181,18-2,2021_03_23,0.46512666,0.40143794,0.061028425,0.07240695,0.012221929,0.14398815,0.027911607,0.12148954,3
9615,13-14,3,120,74,0.9524722856215049,18-2,2021_03_23,0.2893412,0.059786297,0.02642451,0.62444794,0.028178962,0.035523318,0.059924334,0.042854257,0
9654,19-2,74,120,74,0.59190103525001,8-14,2021_03_23,0.8738076,0.054122843,0.007604176,0.06446532,0.01731845,0.084214464,0.044200543,0.09776506,3
9656,3-18,24,120,59,0.35116865215993154,18-2,2021_03_23,0.96357083,0.0012223971,0.03042487,0.004781884,0.022432184,0.044447772,0.025216697,0.04116659,6
9658,4-10,15,120,85,0.9983547917578699,18-2,2021_03_23,0.3221125,0.3266432,0.06265545,0.28858885,0.01761802,0.065855116,0.029630423,0.045225844,2
9687,8-3,85,120,85,0.1536711468177192,2-19,2021_03_23,0.047508523,0.618588,0.11095961,0.22294392,0.018164452,0.027928472,0.03958917,0.06696881,1
9690,6-1,80,120,67,0.5323809091969431,13-14,2021_03_23,0.96586734,0.0025618246,0.02582385,0.005747046,0.03207775,0.10268281,0.055995703,0.07206901,3
9699,4-11,65,120,65,0.5583219300149881,13-14,2021_03_23,0.011613193,0.089616895,0.06360906,0.83516085,0.01547914,0.03817215,0.057906277,0.055417083,1
9709,1-10,116,120,116,0.23771379447778637,18-2,2021_03_23,0.11960978,0.7906927,0.0031932585,0.08650425,0.032490596,0.08205554,0.029287996,0.14358677,0
9712,20-12,64,120,64,0.21132192570600433,2-19,2021_03_23,0.057086732,0.13510796,0.02231689,0.7854884,0.018364137,0.10070615,0.037925158,0.096888974,1
9732,19-20,22,120,14,0.14003640082832264,18-2,2021_03_23,0.05900695,0.07876568,0.62171674,0.24051069,0.024981126,0.22893132,0.05120156,0.091029346,9
9777,2-4,17,120,81,0.30098911390326905,18-2,2021_03_23,0.5233753,0.14362374,0.24277766,0.09022331,0.2658594,0.033944372,0.043629244,0.20042431,10
9804,15-1,16,120,16,0.7588525944083998,2-19,2021_03_23,0.91130036,0.0020601114,0.03042531,0.0562142,0.03300197,0.073908724,0.04329926,0.067219496,10
9806,2-7,95,120,34,0.11345423234955057,2-19,2021_03_23,0.080303945,0.76880026,0.01890657,0.13198924,0.01564039,0.02684752,0.03843266,0.14175095,4
9814,10-1,67,120,110,0.7685193551256658,18-2,2021_03_23,0.9533089,0.005039967,0.009797795,0.031853415,0.06696822,0.035159674,0.054032803,0.109613694,10
9822,16-1,1,120,46,0.8905043722002193,1-19,2021_03_23,0.9059241,0.0009801056,0.019482287,0.073613465,0.026950728,0.041442797,0.033418838,0.03283929,3
9870,18-13,34,120,34,0.1299500679444697,18-2,2021_03_23,0.017240299,0.6455019,0.042356167,0.29490158,0.0217748,0.026274519,0.048407387,0.1290066,4
9875,4-11,65,120,65,0.7980472048479107,13-14,2021_03_23,0.3817219,0.0367816,0.4998013,0.08169521,0.012088728,0.032826208,0.061696097,0.0868984,0
9901,20-8,99,120,104,0.19302447946906862,2-19,2021_03_23,0.069388516,0.7579242,0.020809647,0.1518776,0.014021638,0.14127839,0.031287163,0.124619246,8
9903,2-1,100,120,103,0.1926400113857503,18-2,2021_03_23,0.9855401,0.0031759648,0.005601756,0.005682238,0.036704484,0.038222913,0.03318485,0.08321367,10
9906,19-20,22,120,80,0.428582574237747,18-2,2021_03_23,0.7404984,0.0077639576,0.22324134,0.028496325,0.012817968,0.03364873,0.02897423,0.05222826,3
9914,3-18,24,120,54,0.8182290543414849,18-2,2021_03_23,0.8862814,0.020972466,0.044487126,0.048259035,0.009711934,0.08832465,0.027667442,0.030991795,11
9968,2-19,87,120,16,0.1118316410079972,18-2,2021_03_23,0.19801988,0.6221754,0.0052576964,0.174547,0.010595308,0.07052533,0.040224098,0.14672796,0
10002,6-1,80,120,80,0.29487620030344697,18-2,2021_03_23,0.04193874,0.7215392,0.13420708,0.102315,0.019438308,0.1773976,0.062424853,0.06448184,0
10005,2-16,56,120,105,0.9580516375090731,18-2,2021_03_23,0.98071367,0.0045103426,0.0049222275,0.009853721,0.076564915,0.056669068,0.05015098,0.09659614,10
10017,1-2,21,120,87,0.42272176295146713,2-19,2021_03_23,0.8148359,0.01558843,0.13877799,0.030797625,0.014833197,0.068170734,0.03277054,0.047932807,10
10030,1-9,53,120,65,0.737406377612402,18-2,2021_03_23,0.38778552,0.009742329,0.57704437,0.025427815,0.029899828,0.04303136,0.03722854,0.092810154,0
10043,20-12,64,120,23,0.9976433703261998,13-14,2021_03_23,0.25785646,0.030105691,0.19942734,0.51261055,0.021239975,0.11427081,0.055851698,0.031796496,1
10053,18-19,88,120,29,0.8246888408462567,1-19,2021_03_23,0.52334857,0.43589076,0.02237624,0.018384421,0.012133787,0.030318752,0.027781298,0.10370479,0
10064,1-12,28,120,74,0.6834390392081522,18-2,2021_03_23,0.91062725,0.00085226586,0.0058236904,0.08269682,0.0430546,0.03806731,0.066123,0.0446377,10
10098,4-11,65,120,65,0.8793909551704749,13-14,2021_03_23,0.17051661,0.044589147,0.15724462,0.62764966,0.015010235,0.030078197,0.062076963,0.055300664,1
10101,2-1,100,120,67,0.9979549108596287,18-2,2021_03_23,0.9418187,0.0056562847,0.044420376,0.008104604,0.014397248,0.042476166,0.029843507,0.041753534,3
10168,20-4,103,120,80,0.4446477388768863,2-19,2021_03_23,0.926333,0.0018272648,0.05672251,0.015117134,0.025844295,0.07756452,0.05245921,0.052523054,3
10174,1-1,57,120,105,0.9472055607827956,2-19,2021_03_23,0.9912732,0.0017650066,0.004353046,0.0026087272,0.08398076,0.04540381,0.028705057,0.057405822,10
10192,8-3,85,120,85,0.2095840948179056,13-14,2021_03_23,0.008985317,0.85540897,0.12594914,0.009656658,0.008313821,0.04963626,0.061255626,0.1489826,1
10231,20-20,105,120,110,0.41388240739491156,18-2,2021_03_23,0.6088986,0.25954026,0.043142095,0.08841911,0.33258474,0.036126956,0.04653699,0.1678922,5
10236,15-1,16,120,89,0.9976896988025079,8-14,2021_03_23,0.59043586,0.11847315,0.23793866,0.05315234,0.021856533,0.091124445,0.034434758,0.03630306,11
10245,11-20,104,120,104,0.840730840744839,18-2,2021_03_23,0.2745203,0.625023,0.0136823105,0.08677438,0.020204958,0.12337037,0.050375413,0.09397964,8
10252,5-1,61,120,89,0.9945021424875718,2-19,2021_03_23,0.46092585,0.011478507,0.45622644,0.07136917,0.013927667,0.11259905,0.04703802,0.02530947,11
10287,4-11,65,120,65,0.9381873792865641,13-14,2021_03_23,0.13514501,0.046678774,0.112572,0.7056042,0.012148503,0.027207118,0.06333378,0.04936945,1
10303,20-12,64,120,64,0.3323508412199608,2-19,2021_03_23,0.08079443,0.09668464,0.01739504,0.8051259,0.014451724,0.10486252,0.03832331,0.08891929,1
10342,18-13,34,120,76,0.9992234320685256,1-19,2021_03_23,0.48368445,0.33751556,0.1579317,0.020868298,0.015093822,0.04111377,0.025051245,0.09886295,3
10351,20-20,105,120,105,0.2064221657015722,18-2,2021_03_23,0.041450422,0.10420819,0.08739383,0.76694757,0.026475469,0.13513999,0.027700542,0.036493015,2
10374,20-18,8,120,116,0.3783928782428237,18-2,2021_03_23,0.8955674,0.009033794,0.06347813,0.031920664,0.15378761,0.035578955,0.047665175,0.03601178,0
10385,15-1,16,120,92,0.635403850729612,2-19,2021_03_23,0.6305222,0.015922597,0.10446772,0.24908748,0.009967155,0.09407896,0.029475465,0.06123668,11
10400,11-4,60,120,49,0.2229101743747214,8-14,2021_03_23,0.63015705,0.0049326443,0.12740877,0.23750153,0.015146249,0.09042679,0.037342843,0.05787512,6
10412,4-10,15,120,85,0.9855619430314749,18-2,2021_03_23,0.27252448,0.121362165,0.3955701,0.21054335,0.0165187,0.086906426,0.02827629,0.044574015,2
10428,10-1,67,120,74,0.213457699649713,18-2,2021_03_23,0.960422,0.00015372342,0.0020284592,0.037395872,0.024599284,0.054993764,0.060445897,0.04898697,11
10433,10-1,67,120,74,0.44548853311879355,18-2,2021_03_23,0.9459068,0.00095513783,0.009202284,0.043935794,0.021581031,0.059904832,0.059948567,0.045046147,3
10468,8-8,89,120,46,0.22150593489104134,13-14,2021_03_23,0.027013928,0.5220092,0.023316707,0.42766014,0.008076503,0.19871897,0.0532193,0.08687903,4
10493,13-3,11,120,11,0.3185265225902548,8-14,2021_03_23,0.015452902,0.93858665,0.03209215,0.013868337,0.019670546,0.0881248,0.02412569,0.077867776,1
10497,3-18,24,120,115,0.11043530082136696,18-2,2021_03_23,0.885618,0.008986323,0.06728618,0.03810955,0.08702107,0.04911099,0.027797967,0.054739892,10
10546,4-11,65,120,65,0.9199138991582536,13-14,2021_03_23,0.043624546,0.07600087,0.16050449,0.71987015,0.022311043,0.022749454,0.06596667,0.06036771,1
10557,19-11,47,120,5,0.9285940892819983,1-19,2021_03_23,0.343851,0.013965646,0.050777014,0.5914064,0.017962659,0.14655538,0.032918226,0.008070518,1
10599,2-1,100,120,80,0.9986510027341727,18-2,2021_03_23,0.9666939,0.0018668453,0.016926538,0.0145127205,0.021348923,0.037443575,0.031742126,0.03938966,3
10601,2-16,56,120,112,0.12366907022995006,18-2,2021_03_23,0.059251316,0.032330193,0.8899372,0.018481202,0.3111718,0.040462077,0.06756168,0.13595872,7
10603,11-20,104,120,64,0.17102641023535609,18-2,2021_03_23,0.7310977,0.0009531347,0.04710864,0.22084054,0.029554438,0.044598978,0.028040484,0.045822117,10
10647,4-10,15,120,15,0.6951707938723778,18-2,2021_03_23,0.18245709,0.035637964,0.062437523,0.7194674,0.017784754,0.13875389,0.048926253,0.10260362,2
10649,6-1,80,120,76,0.8111128856269462,8-14,2021_03_23,0.7617067,0.08288753,0.14077367,0.014632116,0.01695126,0.15450907,0.0651049,0.15354888,11
10651,16-1,1,120,92,0.5267101242302447,1-19,2021_03_23,0.7831722,0.006313908,0.1087576,0.10175631,0.016214322,0.08730714,0.0362915,0.08992349,6
10654,20-12,64,120,72,0.8929799684224166,13-14,2021_03_23,0.952695,0.0007126283,0.035988465,0.01060396,0.02124048,0.11427858,0.05816338,0.04998632,11
10660,4-10,15,120,97,0.26508828712007126,13-14,2021_03_23,0.9439686,0.030140214,0.012778199,0.013113,0.019303778,0.07266861,0.0305152,0.08017835,6
10665,19-7,107,120,53,0.4492069882103734,18-2,2021_03_23,0.41088325,0.012288349,0.5474769,0.029351545,0.47343877,0.035642903,0.03439511,0.12533233,5
10670,13-3,11,120,50,0.7878942875679363,1-19,2021_03_23,0.7804829,0.0021625469,0.03379195,0.18356262,0.029743206,0.04028533,0.03718193,0.028560076,1
10677,1-1,57,120,24,0.5928448470018007,13-14,2021_03_23,0.47276026,0.36895096,0.1431324,0.015156377,0.008066519,0.21811248,0.056276448,0.12368524,8
10681,20-3,69,120,4,0.39556275076324243,18-2,2021_03_23,0.55812895,0.09603166,0.1721166,0.1737228,0.5150113,0.035386782,0.056597177,0.18496995,5
10728,6-1,80,120,11,0.3211878313445362,13-14,2021_03_23,0.93751585,0.012656899,0.021023044,0.028804125,0.026540637,0.12438019,0.052149836,0.08635239,11
10764,2-1,100,120,64,0.9993746428353651,18-2,2021_03_23,0.56801325,0.007932384,0.09125278,0.33280164,0.01146424,0.048085496,0.03730282,0.043502893,1
10796,19-1,52,120,110,0.548854587195706,18-2,2021_03_23,0.7565422,0.06703441,0.053041857,0.12338154,0.36701846,0.039840475,0.055988945,0.15483184,5
10801,19-2,74,120,88,0.1190397908455897,13-14,2021_03_23,0.95799243,0.00557347,0.020241017,0.016193084,0.039887924,0.046977498,0.050168738,0.072637096,10
10821,6-1,80,120,74,0.9299884955712315,13-14,2021_03_23,0.9133027,0.034898102,0.030225256,0.021573944,0.024240397,0.13276988,0.0710983,0.05952884,11
10848,20-1,76,120,74,0.6393847302035873,2-19,2021_03_23,0.991364,0.00017653448,0.0007122399,0.007747151,0.021919694,0.03621984,0.027622323,0.04271629,3
10858,1-12,28,120,28,0.11449371413238704,18-2,2021_03_23,0.02537598,0.96106887,0.004944529,0.008610624,0.026059562,0.071833745,0.029382428,0.0936158,8
10877,20-20,105,120,28,0.14831353777181935,18-2,2021_03_23,0.0326818,0.91227555,0.02164673,0.033395868,0.02289368,0.09416975,0.02594852,0.09111126,0
10909,18-8,48,120,48,0.10949925769754572,1-19,2021_03_23,0.7297141,0.0046357317,0.25149754,0.014152606,0.066285424,0.030881405,0.029114444,0.06818028,10
10932,10-1,67,120,74,0.5371926212429786,18-2,2021_03_23,0.9371677,0.003128698,0.03398835,0.025715252,0.024378434,0.05530998,0.03261712,0.056609448,3
10964,20-14,58,120,58,0.7932516518124133,1-19,2021_03_23,0.28728238,0.13590284,0.47300124,0.103813544,0.01345899,0.063029386,0.027152298,0.13504785,10
10984,20-18,8,120,80,0.7377706387860797,18-2,2021_03_23,0.5228228,0.014804376,0.40953207,0.05284075,0.015764063,0.09899217,0.03484729,0.07178331,11
10994,6-1,80,120,80,0.8744976963009705,13-14,2021_03_23,0.9649769,0.0014972304,0.023703251,0.009822616,0.026825054,0.040473428,0.03101261,0.05415235,3
11076,15-1,16,120,40,0.9925939008736853,8-14,2021_03_23,0.13561164,0.5678862,0.022585653,0.27391657,0.021217464,0.06666908,0.035017315,0.081643194,0
11084,20-12,64,120,13,0.9820764405181461,13-14,2021_03_23,0.9068591,0.0011122795,0.06894278,0.023085892,0.022495,0.074382804,0.057616524,0.03706585,0
11091,17-10,97,120,60,0.4001320483669802,18-2,2021_03_23,0.5089377,0.27910933,0.08938072,0.12257226,0.048235662,0.058420733,0.021412177,0.04859097,10
11108,19-20,22,120,80,0.11702293381191309,8-14,2021_03_23,0.7143029,0.15180604,0.050017003,0.0838741,0.013156953,0.18126297,0.056529563,0.0983908,11
11117,8-18,63,120,109,0.44277858611229665,8-14,2021_03_23,0.91931087,0.007929355,0.025334636,0.04742506,0.015124741,0.046859354,0.042125575,0.034821622,3
11153,12-1,112,120,67,0.8826748530451056,13-14,2021_03_23,0.049256604,0.0036810508,0.94498146,0.002080919,0.23736459,0.05065542,0.051429346,0.09258517,7
11180,1-20,110,120,106,0.7967881740659223,1-19,2021_03_23,0.5893478,0.012669301,0.38716564,0.010817293,0.0223079,0.04015262,0.029293662,0.053509198,10
11193,16-1,1,120,1,0.3190882075174839,13-14,2021_03_23,0.14258486,0.04115347,0.009518515,0.8067431,0.0126227625,0.1133491,0.031965394,0.06778341,1
11194,20-12,64,120,72,0.7725845096035548,13-14,2021_03_23,0.7468139,0.00076862273,0.038493596,0.21392395,0.020611078,0.4184452,0.056129064,0.02373609,11
11196,5-1,61,120,21,0.8047766164322688,2-19,2021_03_23,0.92935526,0.009996919,0.031197358,0.029450446,0.06729619,0.056692347,0.058926497,0.07576253,10
11203,1-1,57,120,57,0.42780568250835926,13-14,2021_03_23,0.301135,0.6092733,0.07724752,0.012344181,0.009383823,0.33665884,0.05425904,0.14029051,8
11205,20-4,103,120,103,0.4779184985580519,8-14,2021_03_23,0.006640886,0.9660618,0.014925053,0.012372301,0.011938618,0.051425863,0.04845384,0.13864802,4
11226,7-10,40,120,40,0.964986325169889,18-2,2021_03_23,0.0363059,0.033451006,0.03698394,0.8932591,0.02528672,0.06400819,0.0554106,0.09766786,1
11231,15-1,16,120,16,0.16625384904337218,8-14,2021_03_23,0.4916012,0.00436356,0.4065018,0.09753343,0.0146832485,0.06260164,0.034390092,0.04587026,3
11250,18-8,48,120,74,0.9993707552361398,2-19,2021_03_23,0.83898205,0.004185026,0.08532199,0.07151094,0.017230993,0.052818216,0.0323012,0.029665198,3
11254,8-8,89,120,89,0.3321264002500526,13-14,2021_03_23,0.22427498,0.48654088,0.04799978,0.24118443,0.0074625895,0.1488898,0.053650122,0.082632005,3
11313,1-1,57,120,48,0.33031192725882014,2-19,2021_03_23,0.92385375,0.0008567018,0.06689534,0.008394177,0.024758028,0.05244366,0.024937436,0.039007604,10
11316,2-1,100,120,11,0.999199768967205,18-2,2021_03_23,0.8405837,0.008005593,0.10066069,0.050750084,0.017455753,0.044662006,0.029815463,0.044714835,3
11326,1-19,32,120,24,0.36407753673373183,18-2,2021_03_23,0.8497976,0.009217052,0.10696255,0.034022704,0.023851097,0.052667562,0.0373371,0.052497286,3
11345,9-1,25,120,25,0.15152834995102046,2-19,2021_03_23,0.007011727,0.07096186,0.0055848784,0.9164416,0.020203892,0.044587173,0.027911387,0.0710074,0
